,id,name,neighbourhood_cleansed,host_id,host_name,neighbourhood_group_cleansed,latitude,longitude,property_type,accommodates,price,minimum_nights,number_of_reviews,review_scores_rating
9886,826595108993062145,Stadtflucht Loft 3.1.1,Brunnenstr. Nord,501025957,Olaf,Mitte,52.54468017841162,13.368245050123203,Entire rental unit,4,$469.00,4,9,5.0
9887,780501573721416929,"Chic, Calm + Central Residence",Frankfurter Allee Nord,6703428,Gerrit,Friedrichshain-Kreuzberg,52.51539118522742,13.46963330442908,Entire rental unit,2,$190.00,2,9,5.0
9888,780553102645612115,105m² Duplex Wohnung im Herzen Berlins (Neukölln),Neuköllner Mitte/Zentrum,491213192,Joshua,Neukölln,52.47237437486745,13.4293439031269,Entire rental unit,6,$363.00,3,74,4.96
9889,780984431838980312,"6 Loft style, lovely decorated, lively district",Wedding Zentrum,106130027,Dietrich,Mitte,52.55115,13.35697,Entire rental unit,4,$90.00,2,94,4.87
9890,781011854555247751,"7 Loft style, nicely decorated, lively district",Wedding Zentrum,106130027,Dietrich,Mitte,52.54993294663614,13.35488198146252,Entire rental unit,4,$90.00,2,90,4.92
9891,781198600477645853,Heartbeat of Berlin: Stay by East Side Gallery.,Frankfurter Allee Süd FK,65358810,Markus,Friedrichshain-Kreuzberg,52.50125590228428,13.4532026227539,Entire rental unit,4,$257.00,3,18,4.89
9892,781214392557918742,Cozy studio apartment near Mitte,Brunnenstr. Nord,58774112,Le Quyen,Mitte,52.5442927,13.3724375,Entire rental unit,2,,1,7,4.86
9893,781269468669291206,N19_EXKLUSIVE_City-West Wohnung_super zentral_,Schöneberg-Nord,278200539,Sem,Tempelhof - Schöneberg,52.50084,13.33907,Entire condo,4,$369.00,3,8,5.0
9894,781562163986653456,"Schöne  Dachgeschosswhg,3 Zimmer",Neuköllner Mitte/Zentrum,2629761,Sophie,Neukölln,52.4659735,13.4345647,Entire rental unit,3,$163.00,3,8,4.88
9895,781618362186442831,"Brand new, Luxury waterfront Loft",Frankfurter Allee Süd FK,384852671,Elena,Friedrichshain-Kreuzberg,52.49611,13.46753,Private room in rental unit,2,$236.00,3,10,4.8
9896,781637919195072505,"Blueground | Mitte, near Spree",Moabit West,434485440,Blueground,Mitte,52.5251173,13.3324929,Entire rental unit,4,$120.00,90,0,
9897,781638277920289319,"Blueground | Mitte, near Spree",Moabit West,434485440,Blueground,Mitte,52.5251173,13.3324929,Entire rental unit,4,$112.00,90,0,
9898,781685854835107168,Warm studio in central location,Neue Kantstraße,491166920,Frank,Charlottenburg-Wilm.,52.5017589,13.2984638,Entire rental unit,3,,2,17,4.71
9899,781861168741457758,"Big, bright and cozy flat in central berlin",Moabit West,122967407,Eileen,Mitte,52.53176,13.33778,Entire condo,2,$150.00,4,1,5.0
9900,781979626536421970,Cozy apartment next to Mauerpark,Prenzlauer Berg Nordwest,13556382,Michael,Pankow,52.54754522171436,13.402464066480384,Entire rental unit,4,,2,6,5.0
9901,782436657878747671,High quality furnished and equipped apartment,Adlershof,7285140,Friedrich,Treptow - Köpenick,52.4354274933449,13.543089022753922,Entire rental unit,3,$75.00,184,0,
9902,782464326944481145,Central and bright attic apartment with terrace,Frankfurter Allee Süd FK,16026346,Steffi,Friedrichshain-Kreuzberg,52.51327,13.47104,Entire rental unit,2,$186.00,3,9,5.0
9903,782528364790185030,Loft with a view on river Spree & the Berlin Wall,nördliche Luisenstadt,5572401,Peter,Friedrichshain-Kreuzberg,52.501956696298315,13.442541061376954,Entire rental unit,4,,2,6,5.0
9904,782599873758798614,Cosy Apartment in Friedrichshain,Frankfurter Allee Nord,7842908,Ria,Friedrichshain-Kreuzberg,52.51920718136548,13.453940604517266,Entire rental unit,2,,5,47,4.85
9905,783118783690353126,Feines Apartment in der Mitte,Prenzlauer Berg Südwest,6732062,Enrico,Pankow,52.53215,13.40706,Entire rental unit,2,$86.00,3,13,4.77
9906,783133338259863680,"Cozy BR w/balcony, free WIFI, bus to BER close by",Rudow,102681912,Katerina,Neukölln,52.41690314407576,13.49971789866686,Private room in home,1,$56.00,1,59,4.9
9907,783147099095530580,"XL Apartment KRAN, City Break",Oberschöneweide,71613847,Anne,Treptow - Köpenick,52.4609687,13.519843,Entire serviced apartment,6,$219.00,3,1,4.0
9908,783152336921877151,Single Apartment Longterm Rent,Oberschöneweide,71613847,Anne,Treptow - Köpenick,52.46097,13.51984,Entire rental unit,1,,28,0,
9909,783178287845121107,Berlin city New quite apartment,Neue Kantstraße,133626060,Oleg,Charlottenburg-Wilm.,52.5016855072229,13.304225109995746,Entire rental unit,4,$106.00,90,0,
9910,783710394212113794,Cozy home in wonderful district of Friedrichshain,Frankfurter Allee Nord,77904168,Sonya,Friedrichshain-Kreuzberg,52.51864,13.46865,Entire rental unit,5,$281.00,3,31,5.0
9911,783931947227847240,wonderful room Am Treptower Park,Plänterwald,38999074,Dali,Treptow - Köpenick,52.485740612115755,13.465159403011398,Private room in rental unit,1,$78.00,2,5,4.6
9912,784446377818876910,Apartment zum Wohlfühlen,Wedding Zentrum,15359026,Christina,Mitte,52.5394517,13.3480677,Entire rental unit,3,,92,1,5.0
9913,784478438601911565,Sonnendurchflutetes Zimmer,Helmholtzplatz,15073905,Laura,Pankow,52.54342,13.41748,Private room in rental unit,1,,92,0,
9914,784516559103832348,Möbliertes Wohnen Charlottenburg,Otto-Suhr-Allee,82127706,Maike,Charlottenburg-Wilm.,52.5184562,13.3067002,Entire rental unit,2,$52.00,92,0,
9915,784629408539062620,Top Lage im Friedrichshain Kiez,Karl-Marx-Allee-Nord,491879841,Ekaterina,Friedrichshain-Kreuzberg,52.5257791,13.4468392,Private room in rental unit,2,$64.00,92,0,
9916,784637456544280014,MM Art Gallery Apartment Berlin,Alexanderplatz,1732194,Martin,Mitte,52.527055,13.3919211,Entire rental unit,4,$127.00,2,78,4.92
9917,784689943886006637,Gehobene Terrassenwohnung,Mahlsdorf,491890453,Andreas,Marzahn - Hellersdorf,52.5140915,13.6210977,Entire rental unit,2,$100.00,92,0,
9918,785268077931233600,Couple Apartment in Berlin Mitte,Prenzlauer Berg Südwest,25181498,Carsten,Pankow,52.5296122,13.4062557,Entire rental unit,2,$80.00,96,0,
9919,785300501028215584,Charlottenburg quite and near U7,Mierendorffplatz,39316881,Donatella,Charlottenburg-Wilm.,52.525532,13.3070634,Entire rental unit,4,$55.00,92,0,
9920,785309460111570132,Lovely room in house with garden,Teltower Damm,102949851,Nadja,Steglitz - Zehlendorf,52.4153955,13.2640287,Private room in home,1,$30.00,92,0,
9921,785344631252235517,Schönes Apt. Bergmannkiez+Bad+Wohnküche+Terrasse,Tempelhofer Vorstadt,311166950,Keyone,Friedrichshain-Kreuzberg,52.48726901722481,13.392831039876867,Entire rental unit,4,$200.00,1,6,4.0
9922,785515581681791930,Stilvolles Studio mit Balkon Nähe Ku’Damm,Düsseldorfer Straße,492034517,Silke,Charlottenburg-Wilm.,52.4975868,13.3169818,Entire rental unit,1,$60.00,93,0,
9923,785629323650118329,"Zentrale Lage, direkt am Kudamm",Düsseldorfer Straße,141475868,Kai,Charlottenburg-Wilm.,52.49818060523265,13.307874728981826,Private room in rental unit,2,$121.00,1,0,
9924,786062185991628351,Helle Wohnung mit Doppelbett,Tempelhof,274202606,Maja And Mark,Tempelhof - Schöneberg,52.47469402453072,13.36709775030613,Entire rental unit,2,$77.00,3,59,4.86
9925,786117050707592291,Your own holiday house (2 floors) in Berlin Grünau,Grünau,154549465,Antonia,Treptow - Köpenick,52.41702397042077,13.579131052548275,Entire home,5,$150.00,1,0,
9926,786171918791315478,Sweet and cozy Apartment,Wedding Zentrum,318372127,Lisa,Mitte,52.54534423876857,13.359229491815205,Entire condo,2,$94.00,4,12,4.83
9927,786238540222834687,Artist Apartment in Mitte,Alexanderplatz,208503838,Anna,Mitte,52.52752008317218,13.389319851994514,Entire rental unit,2,$141.00,4,6,5.0
9928,786310180116401185,Zentrale 2 Zimmer-Wohnung in Berlin Kreuzberg,Alexanderplatz,266585658,Sahin,Mitte,52.50635219999999,13.4169618,Entire rental unit,5,$94.00,3,51,4.9
9929,786310333020320107,2 Zimmer-Wohnung  mit Balkon in Berlin-Kreuzberg,Alexanderplatz,266585658,Sahin,Mitte,52.50635219999999,13.4169618,Entire rental unit,5,$98.00,2,58,4.79
9930,786785720814196548,Double or Twin-Deluxe-Private Bathroom,Neuköllner Mitte/Zentrum,491666522,Anas,Neukölln,52.466599698862474,13.440140144251142,Room in hotel,2,,1,7,4.0
9931,786785762986729653,Double or Twin-Standard-Shared Bathroom,Neuköllner Mitte/Zentrum,491666522,Anas,Neukölln,52.46640170014077,13.441798271496848,Room in hotel,2,$114.00,1,77,4.53
9932,786786935383503094,Single room-Standard-Shared Bathroom,Neuköllner Mitte/Zentrum,491666522,Anas,Neukölln,52.46641,13.44156,Room in hotel,1,$103.00,1,8,4.38
9933,786813694676801717,Cozy apartment in Mitte,Alexanderplatz,8601943,Laura,Mitte,52.50509775182669,13.411527182396531,Entire rental unit,2,$130.00,5,9,5.0
9934,786833707781544447,"Stylish, Cozy Guest House with Terrace & Pool",Altglienicke,55309193,Yannik,Treptow - Köpenick,52.40709993312937,13.554874902434936,Entire guesthouse,6,$105.00,2,83,4.99
9935,787364640934692602,Altbau-Wohnung im Gräfekiez - Berlin at its best.,Tempelhofer Vorstadt,347843644,Dino,Friedrichshain-Kreuzberg,52.49226158986776,13.417433764637144,Entire condo,3,,4,3,5.0
9936,787492130913358786,Chic + Cozy - Studio-Apartment,Alt  Treptow,7435626,V.,Treptow - Köpenick,52.49126087004596,13.450371107934568,Entire rental unit,2,$91.00,2,25,4.76
9937,788045397508116954,Wardenburg,Moabit West,487150427,Favorent,Mitte,52.517818970002025,13.332531775765416,Entire rental unit,8,$299.00,7,10,4.2
9938,788213057300144590,Spacious apartment with small garden,Zehlendorf  Nord,915251,Florian,Steglitz - Zehlendorf,52.4675680448291,13.302314208010715,Entire rental unit,4,$120.00,92,0,
9939,788853824109218913,Frisch sanierter Altbau in Berlin-Charlottenburg,Kurfürstendamm,472707053,Luisa,Charlottenburg-Wilm.,52.504941980269955,13.310928490585722,Entire rental unit,4,$90.00,92,0,
9940,789163229877954188,Cosy Apartment in East Berlin,Frankfurter Allee Süd FK,34161214,Sam,Friedrichshain-Kreuzberg,52.512756,13.4588463,Private room in condo,2,$89.00,1,4,5.0
9941,789922917893565623,Gemütliche Zwei Zimmer Wohnung,Tempelhof,452544785,Yüksel,Tempelhof - Schöneberg,52.4751,13.38222,Entire rental unit,2,,92,1,5.0
9942,789948313849498896,A breath standing over Berlin,Neuköllner Mitte/Zentrum,27998207,Mariane,Neukölln,52.46796447558744,13.433503596322796,Private room in rental unit,2,$32.00,1,0,
9943,790332563293452190,Friedrichsh. - Tolle Whg im Dach,Frankfurter Allee Nord,177712632,Sandra,Friedrichshain-Kreuzberg,52.524743159245446,13.448828203916326,Entire rental unit,8,$369.00,3,8,3.88
9944,790541691491519874,Pankow - Whg  mit zwei Balkonen,Pankow Zentrum,177712632,Sandra,Pankow,52.56552879374276,13.398216275211212,Entire rental unit,5,$260.00,2,1,5.0
9945,790981362968592846,The Weinert Suites Studio Suite,Prenzlauer Berg Nord,100846740,Dan Redlich,Pankow,52.55018,13.42427,Entire rental unit,4,$250.00,1,1,5.0
9946,791179421306968763,Beautiful apartment with bay view,Rummelsburger Bucht,492992328,Sigrid,Lichtenberg,52.4932885,13.4859782,Entire condo,2,$130.00,2,45,5.0
9947,791267392051140941,Private room in Berlin-Mitte by the water,Alexanderplatz,74573337,Mo,Mitte,52.5333199,13.3696629,Private room in rental unit,2,$87.00,1,78,4.94
9948,791567017017213956,Spectacular Unique Penthouse,Brunnenstr. Süd,25181498,Carsten,Mitte,52.53273791364468,13.399545744006913,Entire rental unit,4,$500.00,95,0,
9949,791763142557669235,"Blueground | Charlottenburg, nr KaDeWe",Düsseldorfer Straße,434485440,Blueground,Charlottenburg-Wilm.,52.49972,13.30854,Entire rental unit,2,$79.00,90,1,4.0
9950,791763397012068102,"Blueground | Charlottenburg, nr Grunewald",Grunewald,434485440,Blueground,Charlottenburg-Wilm.,52.4834109,13.2914019,Entire rental unit,2,$76.00,90,0,
9951,791763683622730490,"Blueground | Kreuzberg, nr Museum Island",Alexanderplatz,434485440,Blueground,Mitte,52.5112434,13.4160581,Entire rental unit,4,$132.00,90,0,
9952,791828074434705689,Boxi Studios Berlin,Frankfurter Allee Süd FK,489714029,Flo,Friedrichshain-Kreuzberg,52.512346110484785,13.455838366672678,Entire rental unit,5,$170.00,1,17,4.88
9953,791921785972465654,Apartment at Rosenthaler Platz,Brunnenstr. Süd,175463482,Flo,Mitte,52.531107905097855,13.399991906952586,Entire rental unit,5,$227.00,1,83,4.64
9954,791933221622938354,Atelierwohnung im Gartenhaus,Tempelhofer Vorstadt,25049986,Jan,Friedrichshain-Kreuzberg,52.493693,13.3968667,Entire rental unit,2,$144.00,1,114,4.83
9955,792493747569291856,Großzügige Wohnung mit Balkon,Weißensee Ost,249471327,Anna,Pankow,52.5530188,13.4697485,Entire rental unit,3,$50.00,93,0,
9956,792537498593228162,Cosy flat in central Berlin,Volkspark Wilmersdorf,493299924,Benedikt Rudolf,Charlottenburg-Wilm.,52.47804886258296,13.32616911923961,Entire rental unit,3,,3,19,4.89
9957,792652672935208868,Lovely apartment Friedrichshain,Frankfurter Allee Süd FK,493325612,Rafaela,Friedrichshain-Kreuzberg,52.50703440925305,13.456767755240556,Entire rental unit,5,$200.00,2,46,4.93
9958,792662996484986636,Biesdorf-verkehrsgünstig und ruhig,Biesdorf,493330777,Petra,Marzahn - Hellersdorf,52.50112720000001,13.5558806,Entire vacation home,3,$111.00,2,3,5.0
9959,792685190186433734,Modern und zentral im Baudenkmal,Alexanderplatz,493337190,Stefan,Mitte,52.51730970943308,13.42580970609977,Entire rental unit,2,,93,0,
9960,792712868828558222,gemütliche Ferienwohnung Berlin,Biesdorf,493330777,Petra,Marzahn - Hellersdorf,52.50135905908313,13.554943534509787,Entire rental unit,2,$88.00,2,5,5.0
9961,792772399906966209,"Beautiful, spacious apartment with home office",Schöneberg-Süd,13636368,Felicia,Tempelhof - Schöneberg,52.48905007825749,13.343986495768474,Entire rental unit,4,,4,2,5.0
9962,792786819225584177,Cozy Flat in City Center,Tempelhofer Vorstadt,21995238,Cihangir,Friedrichshain-Kreuzberg,52.4914926,13.4033231,Entire rental unit,2,$65.00,92,0,
9963,792795513324956525,Zimmer in Moabit mit Loggia,Moabit West,13176887,Rebecca,Mitte,52.5298428,13.3358041,Private room in rental unit,2,$50.00,1,30,4.97
9964,793373221274263677,200 m² Apartment-14 Gäste-2 Bäder,Neu Lichtenberg,493479818,Jan,Lichtenberg,52.50459234375376,13.490007622786846,Entire rental unit,14,$257.00,3,72,4.86
9965,793508841719188110,Boutique bright trendy apartment,Reuterstraße,4361155,Joost,Neukölln,52.49232619487251,13.427656288212363,Entire rental unit,2,$248.00,3,0,
9966,793896445179058400,Sunny near Wista & HU-campus Adlershof,Johannisthal,122036211,Halka,Treptow - Köpenick,52.43146711421066,13.514537777429531,Private room in home,1,$57.00,3,11,4.82
9967,794662109116235589,Cozy Room in Friedrichshain,Frankfurter Allee Süd FK,422277861,Polina,Friedrichshain-Kreuzberg,52.51171,13.46908,Private room in rental unit,1,,7,2,5.0
9968,795395444328590568,Wohnen im Baudenkmal,Frankfurter Allee Süd FK,448894007,Thomas,Friedrichshain-Kreuzberg,52.51499317560582,13.45868744150144,Entire condo,2,$144.00,5,1,5.0
9969,795422099564136152,Appartement mit 2 Schlafzimmern und Balkon,Neuköllner Mitte/Zentrum,493850658,Murshil,Neukölln,52.46549419999999,13.4420882,Room in hotel,7,,1,19,4.58
9970,795496734676289223,Cozy peaceful apartment,Schillerpromenade,7930773,Lena,Neukölln,52.47435278194272,13.427857918078656,Entire rental unit,2,,3,7,4.71
9971,795738568541225211,Bed and Breakfast in Berlin big room in a flat,Reuterstraße,13220307,Betty,Neukölln,52.4938277676069,13.425541153810608,Private room in rental unit,2,$67.00,1,33,4.97
9972,795762011418032035,Studio in the heart of Berlin,Regierungsviertel,12843549,Aigulia,Mitte,52.50955384232073,13.403964098122165,Entire condo,1,$40.00,180,1,5.0
9973,796112325202206757,Private Studio in Schöneberg,Schöneberg-Nord,312872781,Simon,Tempelhof - Schöneberg,52.49867327482291,13.349990655630634,Room in hotel,2,,30,0,
9974,796178887808749782,Gemütliches Zimmer neben U-& S-Bahn,Schloßstr.,1823098,Eleni,Steglitz - Zehlendorf,52.4601413,13.3260297,Private room in rental unit,2,$55.00,10,23,4.87
9975,796201575430784315,Beautiful and bright Altbau @ U6,Alexanderplatz,18658495,Esra,Mitte,52.53656241865982,13.375675604651528,Entire rental unit,4,$213.00,4,1,4.0
9976,796308861996816309,Grosszügige Altbauwohnung - 150 qm - Toplage !,Friedenau,48221367,Madelonne,Tempelhof - Schöneberg,52.4663,13.34348,Entire condo,4,$198.00,3,6,5.0
9977,796796217891735512,Corbusier-Flat fully equipped,Heerstrasse,1212354,Thomas,Charlottenburg-Wilm.,52.509671716088626,13.241562997303468,Entire rental unit,2,$300.00,100,0,
9978,796950859914776742,Direct train to Olympiastadion (25-50% discount),Biesdorf,53990369,Artem,Marzahn - Hellersdorf,52.51232009285765,13.556280053967296,Entire rental unit,5,$300.00,12,0,
9979,797056519460595890,Modern room & private bathroom at central Berlin,Alexanderplatz,2288941,Christos,Mitte,52.53140202256547,13.380899880379728,Private room in rental unit,2,,1,13,4.92
9980,797566188054258562,Design-Studio im Herzen Berlins,Kurfürstendamm,8912086,MAVO Hospitality,Charlottenburg-Wilm.,52.5020326,13.3243123,Entire rental unit,2,$159.00,14,6,4.83
9981,797629299458379198,"Blueground | Kreuzberg, nr Viktoriapark",Tempelhofer Vorstadt,434485440,Blueground,Friedrichshain-Kreuzberg,52.4858599,13.3745917,Entire rental unit,2,$89.00,90,0,
9982,797674557657783520,Apartment by the lake & forest & 3.40m bed,Köpenick-Süd,1829298,Martin,Treptow - Köpenick,52.41476098171814,13.59656690370484,Entire rental unit,4,$220.00,3,0,
9983,797709007312425068,Comfortable guest house near water 2,Grünau,494458343,Maximilian,Treptow - Köpenick,52.40907036441285,13.590394241856313,Entire guesthouse,4,$108.00,1,36,4.92
9984,797758856144797765,Gemütliche 2-Zimmer-Wohnung zentral,Frankfurter Allee Nord,438090504,Steve,Friedrichshain-Kreuzberg,52.51834,13.46863,Entire rental unit,4,$163.00,2,44,4.82
9985,797865328816858971,Central bright apartment in hip area,Pankow Süd,21160000,Elena,Pankow,52.55393231932522,13.421595974389795,Private room in rental unit,4,$100.00,92,0,
9986,797905515277201919,The heart of Kreuzberg,Tempelhofer Vorstadt,33922141,Alican,Friedrichshain-Kreuzberg,52.49015265459671,13.383532650768757,Entire rental unit,3,$133.00,1,0,
9987,797905522226460155,"The heart of Kreuzberg, right next to Viktoriapark",Tempelhofer Vorstadt,33922141,Alican,Friedrichshain-Kreuzberg,52.49007752008695,13.38361881673336,Private room in rental unit,2,$121.00,1,0,
9988,798242911569518931,Cozy & Warm Studio Next to Park,Tempelhof,11504646,Anna,Tempelhof - Schöneberg,52.468725011841904,13.39131080892626,Entire rental unit,2,$51.00,92,0,
9989,798416193829159604,Central & Quiet stylish apartment B,Brunnenstr. Nord,171262403,Jonas,Mitte,52.53961356949512,13.376940619202076,Entire rental unit,6,$204.00,4,82,4.83
9990,798462813111327157,Private Room in Kollwitz Kiez with loft bed,Prenzlauer Berg Südwest,10270866,Jerome,Pankow,52.538106,13.4188226,Private room in condo,1,$52.00,3,43,5.0
9991,798466267299061181,Stylish Super Central Front Apartment,Brunnenstr. Nord,30893953,Alex,Mitte,52.53974932828677,13.375423777867171,Entire rental unit,6,$166.00,4,86,4.83
9992,798572644182467465,Penthouse–2 Balconies–Skyline–Kreuzkölln-90sqm,Schillerpromenade,8433268,Henning,Neukölln,52.48531234723537,13.422333596304552,Entire loft,2,$174.00,28,26,4.92
9993,798586109549068377,"Colorful apartment in Schillerkiez, Neukölln",Schillerpromenade,564509,Taro,Neukölln,52.4762648,13.4218624,Entire rental unit,3,$88.00,92,0,
9994,799054072586513429,"Luxurious, huge designer Loft, central Kreuzberg",südliche Luisenstadt,9650208,Felix,Friedrichshain-Kreuzberg,52.49416170407977,13.436329844350588,Entire loft,2,$540.00,1,7,5.0
